,,,,,,Opening balance,70,Field capacity,70,Stress point,28,Wilting point,0
2/12/2008,0,3.967,12,2008,,,,,,,,,
3/12/2008,0,4.846,12,2008,,,,,,,,,
4/12/2008,6.5,4.529,12,2008,,,,,,,,,
5/12/2008,0,6.091,12,2008,,,,,,,,,
6/12/2008,0,5.73,12,2008,,,,,,,,,
7/12/2008,0,5.379,12,2008,,,,,,,,,
8/12/2008,6.9,2.222,12,2008,,,,,,,,,
9/12/2008,0,2.451,12,2008,,,,,,,,,
10/12/2008,0,3.939,12,2008,,,,,,,,,
11/12/2008,0,4.263,12,2008,,,,,,,,,
12/12/2008,2.5,3.156,12,2008,,,,,,,,,
13/12/2008,0,5.473,12,2008,,,,,,,,,
14/12/2008,1.2,4.395,12,2008,,,,,,,,,
15/12/2008,1.7,2.637,12,2008,,,,,,,,,
16/12/2008,2.6,3.416,12,2008,,,,,,,,,
17/12/2008,0,3.513,12,2008,,,,,,,,,
18/12/2008,0,5.249,12,2008,,,,,,,,,
19/12/2008,0,4.01,12,2008,,,,,,,,,
20/12/2008,6.2,2.73,12,2008,,,,,,,,,
21/12/2008,0,3.545,12,2008,,,,,,,,,
22/12/2008,0,5.874,12,2008,,,,,,,,,
23/12/2008,2,5.694,12,2008,,,,,,,,,
24/12/2008,27.8,0.377,12,2008,,,,,,,,,
25/12/2008,0,2.408,12,2008,,,,,,,,,
26/12/2008,0,6.007,12,2008,,,,,,,,,
27/12/2008,0,3.881,12,2008,,,,,,,,,
28/12/2008,0,5.986,12,2008,,,,,,,,,
29/12/2008,5.9,3.424,12,2008,,,,,,,,,
30/12/2008,0,3.704,12,2008,,,,,,,,,
31/12/2008,3.6,4.902,12,2008,,,,,,,,,
1/01/2009,0,5.159,1,2009,,,,,,,,,
2/01/2009,10.2,5.061,1,2009,,,,,,,,,
3/01/2009,2.2,1.483,1,2009,,,,,,,,,
4/01/2009,0,5.647,1,2009,,,,,,,,,
5/01/2009,0,5.061,1,2009,,,,,,,,,
6/01/2009,0,3.497,1,2009,,,,,,,,,
7/01/2009,0,5.718,1,2009,,,,,,,,,
8/01/2009,0,5.762,1,2009,,,,,,,,,
9/01/2009,0,3.971,1,2009,,,,,,,,,
10/01/2009,7.4,0.682,1,2009,,,,,,,,,
11/01/2009,0,2.667,1,2009,,,,,,,,,
12/01/2009,0,4.744,1,2009,,,,,,,,,
13/01/2009,0,4.64,1,2009,,,,,,,,,
14/01/2009,0,5.563,1,2009,,,,,,,,,
15/01/2009,0,5.526,1,2009,,,,,,,,,
16/01/2009,0,4.379,1,2009,,,,,,,,,
17/01/2009,20.8,3.391,1,2009,,,,,,,,,
18/01/2009,6.4,3.075,1,2009,,,,,,,,,
19/01/2009,0,4.996,1,2009,,,,,,,,,
20/01/2009,0,4.635,1,2009,,,,,,,,,
21/01/2009,0,5.314,1,2009,,,,,,,,,
22/01/2009,0,5.115,1,2009,,,,,,,,,
23/01/2009,0,5.415,1,2009,,,,,,,,,
24/01/2009,0,5.645,1,2009,,,,,,,,,
25/01/2009,0,5.803,1,2009,,,,,,,,,
26/01/2009,0,4.785,1,2009,,,,,,,,,
27/01/2009,0,3.051,1,2009,,,,,,,,,
28/01/2009,0,5.177,1,2009,,,,,,,,,
29/01/2009,0,4.46,1,2009,,,,,,,,,
30/01/2009,0,5.485,1,2009,,,,,,,,,
31/01/2009,0,4.979,1,2009,,,,,,,,,
1/02/2009,1.7,5.037,2,2009,,,,,,,,,
2/02/2009,0,4.519,2,2009,,,,,,,,,
3/02/2009,0,4.182,2,2009,,,,,,,,,
4/02/2009,0,2.726,2,2009,,,,,,,,,
5/02/2009,0,5.368,2,2009,,,,,,,,,
6/02/2009,0,3.721,2,2009,,,,,,,,,
7/02/2009,0,5.386,2,2009,,,,,,,,,
8/02/2009,0,5.539,2,2009,,,,,,,,,
9/02/2009,10.5,3.036,2,2009,,,,,,,,,
10/02/2009,31.2,1.392,2,2009,,,,,,,,,
11/02/2009,0,4.9,2,2009,,,,,,,,,
12/02/2009,19.8,0.313,2,2009,,,,,,,,,
13/02/2009,0,3.648,2,2009,,,,,,,,,
14/02/2009,0,4.887,2,2009,,,,,,,,,
15/02/2009,0,4.41,2,2009,,,,,,,,,
16/02/2009,11.3,0.87,2,2009,,,,,,,,,
17/02/2009,0,4.721,2,2009,,,,,,,,,
18/02/2009,0,4.204,2,2009,,,,,,,,,
19/02/2009,4.8,3.462,2,2009,,,,,,,,,
20/02/2009,13.7,1.201,2,2009,,,,,,,,,
21/02/2009,1.8,4.219,2,2009,,,,,,,,,
22/02/2009,1.6,3.56,2,2009,,,,,,,,,
23/02/2009,0,4.405,2,2009,,,,,,,,,
24/02/2009,0,3.928,2,2009,,,,,,,,,
25/02/2009,0,4.098,2,2009,,,,,,,,,
26/02/2009,0,3.49,2,2009,,,,,,,,,
27/02/2009,15.5,1.999,2,2009,,,,,,,,,
28/02/2009,4.4,0.688,2,2009,,,,,,,,,
1/03/2009,2.7,2.975,3,2009,,,,,,,,,
2/03/2009,0,3.814,3,2009,,,,,,,,,
3/03/2009,0,2.772,3,2009,,,,,,,,,
4/03/2009,0,4.416,3,2009,,,,,,,,,
5/03/2009,0,1.056,3,2009,,,,,,,,,
6/03/2009,0,1.917,3,2009,,,,,,,,,
7/03/2009,2.2,3.159,3,2009,,,,,,,,,
8/03/2009,0,2.986,3,2009,,,,,,,,,
9/03/2009,0,3.817,3,2009,,,,,,,,,
10/03/2009,9.8,2.795,3,2009,,,,,,,,,
11/03/2009,5.2,1.408,3,2009,,,,,,,,,
12/03/2009,0,2.569,3,2009,,,,,,,,,
13/03/2009,0,3.442,3,2009,,,,,,,,,
14/03/2009,0,3.839,3,2009,,,,,,,,,
15/03/2009,0,3.751,3,2009,,,,,,,,,
16/03/2009,0,3.321,3,2009,,,,,,,,,
17/03/2009,0,3.677,3,2009,,,,,,,,,
18/03/2009,3.4,2.689,3,2009,,,,,,,,,
19/03/2009,0,2.696,3,2009,,,,,,,,,
20/03/2009,0,2.749,3,2009,,,,,,,,,
21/03/2009,0,3.545,3,2009,,,,,,,,,
22/03/2009,0,3.246,3,2009,,,,,,,,,
23/03/2009,0,1.369,3,2009,,,,,,,,,
24/03/2009,0,3.258,3,2009,,,,,,,,,
25/03/2009,0,2.578,3,2009,,,,,,,,,
26/03/2009,0,2.432,3,2009,,,,,,,,,
27/03/2009,1.4,2.512,3,2009,,,,,,,,,
28/03/2009,0,3,3,2009,,,,,,,,,
29/03/2009,0,3.145,3,2009,,,,,,,,,
30/03/2009,0,2.62,3,2009,,,,,,,,,
31/03/2009,0,0.914,3,2009,,,,,,,,,
1/04/2009,0,2.958,4,2009,,,,,,,,,
2/04/2009,0,2.969,4,2009,,,,,,,,,
3/04/2009,0,2.921,4,2009,,,,,,,,,
4/04/2009,0,2.152,4,2009,,,,,,,,,
5/04/2009,0,1.829,4,2009,,,,,,,,,
6/04/2009,0,1.63,4,2009,,,,,,,,,
7/04/2009,12.4,1.39,4,2009,,,,,,,,,
8/04/2009,7.6,1.418,4,2009,,,,,,,,,
9/04/2009,10.3,0.619,4,2009,,,,,,,,,
10/04/2009,0,2.13,4,2009,,,,,,,,,
11/04/2009,0,1.351,4,2009,,,,,,,,,
12/04/2009,0,2.171,4,2009,,,,,,,,,
13/04/2009,0,0.877,4,2009,,,,,,,,,
14/04/2009,0,2.044,4,2009,,,,,,,,,
15/04/2009,0,2.443,4,2009,,,,,,,,,
16/04/2009,0,1.982,4,2009,,,,,,,,,
17/04/2009,0,2.264,4,2009,,,,,,,,,
18/04/2009,0,2.239,4,2009,,,,,,,,,
19/04/2009,0,1.642,4,2009,,,,,,,,,
20/04/2009,0,0.846,4,2009,,,,,,,,,
21/04/2009,0,2.26,4,2009,,,,,,,,,
22/04/2009,0,2.013,4,2009,,,,,,,,,
23/04/2009,0,1.919,4,2009,,,,,,,,,
24/04/2009,0,1.409,4,2009,,,,,,,,,
25/04/2009,0,0.122,4,2009,,,,,,,,,
26/04/2009,0,1.779,4,2009,,,,,,,,,
27/04/2009,1.1,1.224,4,2009,,,,,,,,,
28/04/2009,13.3,1.112,4,2009,,,,,,,,,
29/04/2009,9.5,0.92,4,2009,,,,,,,,,
30/04/2009,6.4,1.397,4,2009,,,,,,,,,
1/05/2009,0,1.389,5,2009,,,,,,,,,
2/05/2009,0,1.064,5,2009,,,,,,,,,
3/05/2009,1.5,1.713,5,2009,,,,,,,,,
4/05/2009,0,1.135,5,2009,,,,,,,,,
5/05/2009,3.1,1.04,5,2009,,,,,,,,,
6/05/2009,0,1.233,5,2009,,,,,,,,,
7/05/2009,9.9,1.267,5,2009,,,,,,,,,
8/05/2009,9,0.148,5,2009,,,,,,,,,
9/05/2009,12.4,1.416,5,2009,,,,,,,,,
10/05/2009,12.5,1.029,5,2009,,,,,,,,,
11/05/2009,2.4,0.58,5,2009,,,,,,,,,
12/05/2009,1.2,1.067,5,2009,,,,,,,,,
13/05/2009,7.8,0.772,5,2009,,,,,,,,,
14/05/2009,0,1.257,5,2009,,,,,,,,,
15/05/2009,5.2,0.755,5,2009,,,,,,,,,
16/05/2009,3.2,1.048,5,2009,,,,,,,,,
17/05/2009,1.8,0.419,5,2009,,,,,,,,,
18/05/2009,13.8,0.376,5,2009,,,,,,,,,
19/05/2009,5.7,0.528,5,2009,,,,,,,,,
20/05/2009,25.2,0,5,2009,,,,,,,,,
21/05/2009,5.7,0.75,5,2009,,,,,,,,,
22/05/2009,3.2,0.603,5,2009,,,,,,,,,
23/05/2009,1.3,0.686,5,2009,,,,,,,,,
24/05/2009,21.9,0,5,2009,,,,,,,,,
25/05/2009,0,0.496,5,2009,,,,,,,,,
26/05/2009,0,0.254,5,2009,,,,,,,,,
27/05/2009,0,1.147,5,2009,,,,,,,,,
28/05/2009,0,0.805,5,2009,,,,,,,,,
29/05/2009,0,0.784,5,2009,,,,,,,,,
30/05/2009,2.8,0,5,2009,,,,,,,,,
31/05/2009,5.5,0.035,5,2009,,,,,,,,,
1/06/2009,0,0.644,6,2009,,,,,,,,,
2/06/2009,0,1.16,6,2009,,,,,,,,,
3/06/2009,0,0.781,6,2009,,,,,,,,,
4/06/2009,0,1.097,6,2009,,,,,,,,,
5/06/2009,0,0.649,6,2009,,,,,,,,,
6/06/2009,0,0.891,6,2009,,,,,,,,,
7/06/2009,0,1.083,6,2009,,,,,,,,,
8/06/2009,0,0.898,6,2009,,,,,,,,,
9/06/2009,1.2,0.068,6,2009,,,,,,,,,
10/06/2009,4.6,0.36,6,2009,,,,,,,,,
11/06/2009,1.8,0.003,6,2009,,,,,,,,,
12/06/2009,1.9,0,6,2009,,,,,,,,,
13/06/2009,5.7,0.663,6,2009,,,,,,,,,
14/06/2009,0,0.221,6,2009,,,,,,,,,
15/06/2009,2,0.637,6,2009,,,,,,,,,
16/06/2009,1.3,0.698,6,2009,,,,,,,,,
17/06/2009,0,0.953,6,2009,,,,,,,,,
18/06/2009,0,0.931,6,2009,,,,,,,,,
19/06/2009,0,0.993,6,2009,,,,,,,,,
20/06/2009,0,0.612,6,2009,,,,,,,,,
21/06/2009,0,0.908,6,2009,,,,,,,,,
22/06/2009,0,0.664,6,2009,,,,,,,,,
23/06/2009,0,0.53,6,2009,,,,,,,,,
24/06/2009,0,0.9,6,2009,,,,,,,,,
25/06/2009,0,0.691,6,2009,,,,,,,,,
26/06/2009,0,0.126,6,2009,,,,,,,,,
27/06/2009,0,0.488,6,2009,,,,,,,,,
28/06/2009,30,0,6,2009,,,,,,,,,
29/06/2009,0,0.053,6,2009,,,,,,,,,
30/06/2009,0,0.122,6,2009,,,,,,,,,
1/07/2009,1.2,0.909,7,2009,,,,,,,,,
2/07/2009,1.1,0.547,7,2009,,,,,,,,,
3/07/2009,0,0.573,7,2009,,,,,,,,,
4/07/2009,21.5,0.227,7,2009,,,,,,,,,
5/07/2009,10.7,0,7,2009,,,,,,,,,
6/07/2009,2,0.84,7,2009,,,,,,,,,
7/07/2009,11.4,0.811,7,2009,,,,,,,,,
8/07/2009,0,0.544,7,2009,,,,,,,,,
9/07/2009,0,0.792,7,2009,,,,,,,,,
10/07/2009,0,0.965,7,2009,,,,,,,,,
11/07/2009,0,0.4,7,2009,,,,,,,,,
12/07/2009,8.6,0.081,7,2009,,,,,,,,,
13/07/2009,0,0.873,7,2009,,,,,,,,,
14/07/2009,3.9,0.066,7,2009,,,,,,,,,
15/07/2009,0,0.906,7,2009,,,,,,,,,
16/07/2009,0,0.575,7,2009,,,,,,,,,
17/07/2009,1.9,0.753,7,2009,,,,,,,,,
18/07/2009,2,0.645,7,2009,,,,,,,,,
19/07/2009,2.5,0.593,7,2009,,,,,,,,,
20/07/2009,0,1.201,7,2009,,,,,,,,,
21/07/2009,6.7,0.565,7,2009,,,,,,,,,
22/07/2009,0,1.129,7,2009,,,,,,,,,
23/07/2009,14.1,0,7,2009,,,,,,,,,
24/07/2009,2.7,0.278,7,2009,,,,,,,,,
25/07/2009,0,1.336,7,2009,,,,,,,,,
26/07/2009,0,1.088,7,2009,,,,,,,,,
27/07/2009,0,1.077,7,2009,,,,,,,,,
28/07/2009,0,0.913,7,2009,,,,,,,,,
29/07/2009,0,1.058,7,2009,,,,,,,,,
30/07/2009,1.6,1.122,7,2009,,,,,,,,,
31/07/2009,8.1,0.982,7,2009,,,,,,,,,
1/08/2009,0,0.229,8,2009,,,,,,,,,
2/08/2009,11.5,1.065,8,2009,,,,,,,,,
3/08/2009,0,1.094,8,2009,,,,,,,,,
4/08/2009,6,0.356,8,2009,,,,,,,,,
5/08/2009,0,1.559,8,2009,,,,,,,,,
6/08/2009,0,1.517,8,2009,,,,,,,,,
7/08/2009,0,1.669,8,2009,,,,,,,,,
8/08/2009,0,1.531,8,2009,,,,,,,,,
9/08/2009,0,1.735,8,2009,,,,,,,,,
10/08/2009,0,1.086,8,2009,,,,,,,,,
11/08/2009,0,1.838,8,2009,,,,,,,,,
12/08/2009,0,1.266,8,2009,,,,,,,,,
13/08/2009,0,1.149,8,2009,,,,,,,,,
14/08/2009,2.4,0.862,8,2009,,,,,,,,,
15/08/2009,4.1,0.846,8,2009,,,,,,,,,
16/08/2009,11.5,0.06,8,2009,,,,,,,,,
17/08/2009,0,1.772,8,2009,,,,,,,,,
18/08/2009,24.8,1.328,8,2009,,,,,,,,,
19/08/2009,0,0.904,8,2009,,,,,,,,,
20/08/2009,0,2.099,8,2009,,,,,,,,,
21/08/2009,0,2.167,8,2009,,,,,,,,,
22/08/2009,0,2.137,8,2009,,,,,,,,,
23/08/2009,0,1.49,8,2009,,,,,,,,,
24/08/2009,0,1.643,8,2009,,,,,,,,,
25/08/2009,5.5,1.074,8,2009,,,,,,,,,
26/08/2009,8.1,1.755,8,2009,,,,,,,,,
27/08/2009,1.1,1.773,8,2009,,,,,,,,,
28/08/2009,0,2.077,8,2009,,,,,,,,,
29/08/2009,0,2.495,8,2009,,,,,,,,,
30/08/2009,17.9,1.086,8,2009,,,,,,,,,
31/08/2009,7,1.74,8,2009,,,,,,,,,
1/09/2009,0,1.842,9,2009,,,,,,,,,
2/09/2009,0,2.412,9,2009,,,,,,,,,
3/09/2009,0,2.505,9,2009,,,,,,,,,
4/09/2009,0,2.444,9,2009,,,,,,,,,
5/09/2009,0,2.452,9,2009,,,,,,,,,
6/09/2009,0,2.632,9,2009,,,,,,,,,
7/09/2009,0,2.681,9,2009,,,,,,,,,
8/09/2009,0,2.571,9,2009,,,,,,,,,
9/09/2009,0,2.776,9,2009,,,,,,,,,
10/09/2009,0,1.827,9,2009,,,,,,,,,
11/09/2009,1.8,0.398,9,2009,,,,,,,,,
12/09/2009,12.4,0.624,9,2009,,,,,,,,,
13/09/2009,0,3.146,9,2009,,,,,,,,,
14/09/2009,0,2.529,9,2009,,,,,,,,,
15/09/2009,0,1.768,9,2009,,,,,,,,,
16/09/2009,2.6,2.399,9,2009,,,,,,,,,
17/09/2009,2.3,1.594,9,2009,,,,,,,,,
18/09/2009,9.6,2.299,9,2009,,,,,,,,,
19/09/2009,0,1.952,9,2009,,,,,,,,,
20/09/2009,0,3.124,9,2009,,,,,,,,,
21/09/2009,6.5,3.191,9,2009,,,,,,,,,
22/09/2009,4.4,2.648,9,2009,,,,,,,,,
23/09/2009,3.2,0.722,9,2009,,,,,,,,,
24/09/2009,16.6,0.107,9,2009,,,,,,,,,
25/09/2009,17.1,0.517,9,2009,,,,,,,,,
26/09/2009,0,3.207,9,2009,,,,,,,,,
27/09/2009,1.4,2.291,9,2009,,,,,,,,,
28/09/2009,7.6,1.502,9,2009,,,,,,,,,
29/09/2009,15.5,0.752,9,2009,,,,,,,,,
30/09/2009,28.1,0.601,9,2009,,,,,,,,,
1/10/2009,0,1.891,10,2009,,,,,,,,,
2/10/2009,1.4,0.712,10,2009,,,,,,,,,
3/10/2009,3.9,2.879,10,2009,,,,,,,,,
4/10/2009,16.9,0.434,10,2009,,,,,,,,,
5/10/2009,2.4,0.446,10,2009,,,,,,,,,
6/10/2009,0,3.527,10,2009,,,,,,,,,
7/10/2009,0,2.596,10,2009,,,,,,,,,
8/10/2009,0,1.891,10,2009,,,,,,,,,
9/10/2009,25.2,0.32,10,2009,,,,,,,,,
10/10/2009,0,2.266,10,2009,,,,,,,,,
11/10/2009,0,3.642,10,2009,,,,,,,,,
12/10/2009,0,2.97,10,2009,,,,,,,,,
13/10/2009,0,2.972,10,2009,,,,,,,,,
14/10/2009,6.5,0.715,10,2009,,,,,,,,,
15/10/2009,6.9,0.883,10,2009,,,,,,,,,
16/10/2009,3,3.039,10,2009,,,,,,,,,
17/10/2009,19.7,1.951,10,2009,,,,,,,,,
18/10/2009,4.8,2.082,10,2009,,,,,,,,,
19/10/2009,0,4.258,10,2009,,,,,,,,,
20/10/2009,2,2.725,10,2009,,,,,,,,,
21/10/2009,0,3.252,10,2009,,,,,,,,,
22/10/2009,13.5,0.116,10,2009,,,,,,,,,
23/10/2009,0,4.182,10,2009,,,,,,,,,
24/10/2009,0,3.702,10,2009,,,,,,,,,
25/10/2009,0,3.166,10,2009,,,,,,,,,
26/10/2009,11.2,2.894,10,2009,,,,,,,,,
27/10/2009,0,1.662,10,2009,,,,,,,,,
28/10/2009,7.8,3.994,10,2009,,,,,,,,,
29/10/2009,0,3.896,10,2009,,,,,,,,,
30/10/2009,0,4.325,10,2009,,,,,,,,,
31/10/2009,0,3.565,10,2009,,,,,,,,,
1/11/2009,0,4.398,11,2009,,,,,,,,,
2/11/2009,0,2.668,11,2009,,,,,,,,,
3/11/2009,0,4.608,11,2009,,,,,,,,,
4/11/2009,0,2.799,11,2009,,,,,,,,,
5/11/2009,0,4.03,11,2009,,,,,,,,,
6/11/2009,0,5.361,11,2009,,,,,,,,,
7/11/2009,0,3.92,11,2009,,,,,,,,,
8/11/2009,0,5.134,11,2009,,,,,,,,,
9/11/2009,0,1.89,11,2009,,,,,,,,,
10/11/2009,0,4.284,11,2009,,,,,,,,,
11/11/2009,4.8,2.116,11,2009,,,,,,,,,
12/11/2009,0,4.859,11,2009,,,,,,,,,
13/11/2009,0,3.883,11,2009,,,,,,,,,
14/11/2009,0,3.697,11,2009,,,,,,,,,
15/11/2009,3.2,1.773,11,2009,,,,,,,,,
16/11/2009,6.5,3.442,11,2009,,,,,,,,,
17/11/2009,20.3,2.614,11,2009,,,,,,,,,
18/11/2009,6.8,1.851,11,2009,,,,,,,,,
19/11/2009,0,3.573,11,2009,,,,,,,,,
20/11/2009,0,3.81,11,2009,,,,,,,,,
21/11/2009,3.9,2.563,11,2009,,,,,,,,,
22/11/2009,0,2.856,11,2009,,,,,,,,,
23/11/2009,0,2.767,11,2009,,,,,,,,,
24/11/2009,0,5.015,11,2009,,,,,,,,,
25/11/2009,0,5.886,11,2009,,,,,,,,,
26/11/2009,0,5.101,11,2009,,,,,,,,,
27/11/2009,0,4.969,11,2009,,,,,,,,,
28/11/2009,5.1,0.564,11,2009,,,,,,,,,
29/11/2009,0,6.172,11,2009,,,,,,,,,
30/11/2009,48.7,0.142,11,2009,,,,,,,,,
1/12/2009,1.4,4.15,12,2009,,,,,,,,,
2/12/2009,7.2,2.871,12,2009,,,,,,,,,
3/12/2009,6.7,1.43,12,2009,,,,,,,,,
4/12/2009,11.5,1.875,12,2009,,,,,,,,,
5/12/2009,0,4.648,12,2009,,,,,,,,,
6/12/2009,6.9,2.506,12,2009,,,,,,,,,
7/12/2009,0,5.735,12,2009,,,,,,,,,
8/12/2009,0,5.334,12,2009,,,,,,,,,
9/12/2009,0,5.081,12,2009,,,,,,,,,
10/12/2009,0,3.004,12,2009,,,,,,,,,
11/12/2009,25.2,2.399,12,2009,,,,,,,,,
12/12/2009,0,4.21,12,2009,,,,,,,,,
13/12/2009,1.2,4.384,12,2009,,,,,,,,,
14/12/2009,0,5.558,12,2009,,,,,,,,,
15/12/2009,0,5.638,12,2009,,,,,,,,,
16/12/2009,0,5.099,12,2009,,,,,,,,,
17/12/2009,0,5.733,12,2009,,,,,,,,,
18/12/2009,0,4.838,12,2009,,,,,,,,,
19/12/2009,1.2,3.644,12,2009,,,,,,,,,
20/12/2009,0,5.229,12,2009,,,,,,,,,
21/12/2009,0,5.313,12,2009,,,,,,,,,
22/12/2009,0,6.031,12,2009,,,,,,,,,
23/12/2009,0,5.484,12,2009,,,,,,,,,
24/12/2009,0,5.369,12,2009,,,,,,,,,
25/12/2009,0,4.656,12,2009,,,,,,,,,
26/12/2009,0,5.172,12,2009,,,,,,,,,
27/12/2009,3.9,4.079,12,2009,,,,,,,,,
28/12/2009,3.9,4.321,12,2009,,,,,,,,,
29/12/2009,1.2,2.767,12,2009,,,,,,,,,
30/12/2009,0,5.863,12,2009,,,,,,,,,
31/12/2009,0,5.245,12,2009,,,,,,,,,
1/01/2010,0,5.487,1,2010,,,,,,,,,
2/01/2010,0,4.482,1,2010,,,,,,,,,
3/01/2010,2.5,4.145,1,2010,,,,,,,,,
4/01/2010,0,5.583,1,2010,,,,,,,,,
5/01/2010,0,6.017,1,2010,,,,,,,,,
6/01/2010,0,4.874,1,2010,,,,,,,,,
7/01/2010,4,3.591,1,2010,,,,,,,,,
8/01/2010,0,5.485,1,2010,,,,,,,,,
9/01/2010,0,5.126,1,2010,,,,,,,,,
10/01/2010,21.7,3.268,1,2010,,,,,,,,,
11/01/2010,0,5.479,1,2010,,,,,,,,,
12/01/2010,0,5.153,1,2010,,,,,,,,,
13/01/2010,0,1.924,1,2010,,,,,,,,,
14/01/2010,0,5.907,1,2010,,,,,,,,,
15/01/2010,0,2.085,1,2010,,,,,,,,,
16/01/2010,0,2.824,1,2010,,,,,,,,,
17/01/2010,0,4.312,1,2010,,,,,,,,,
18/01/2010,0,6.079,1,2010,,,,,,,,,
19/01/2010,0,3.643,1,2010,,,,,,,,,
20/01/2010,1.8,4.091,1,2010,,,,,,,,,
21/01/2010,18.1,2.083,1,2010,,,,,,,,,
22/01/2010,8.1,1.814,1,2010,,,,,,,,,
23/01/2010,3.4,1.27,1,2010,,,,,,,,,
24/01/2010,0,3.757,1,2010,,,,,,,,,
25/01/2010,0,1.662,1,2010,,,,,,,,,
26/01/2010,0,3.379,1,2010,,,,,,,,,
27/01/2010,0,4.008,1,2010,,,,,,,,,
28/01/2010,0,5.468,1,2010,,,,,,,,,
29/01/2010,0,4.853,1,2010,,,,,,,,,
30/01/2010,0,5.71,1,2010,,,,,,,,,
31/01/2010,1.4,0.815,1,2010,,,,,,,,,
1/02/2010,0,2.015,2,2010,,,,,,,,,
2/02/2010,0,5.282,2,2010,,,,,,,,,
3/02/2010,0,3.841,2,2010,,,,,,,,,
4/02/2010,0,4.36,2,2010,,,,,,,,,
5/02/2010,0,5.428,2,2010,,,,,,,,,
6/02/2010,0,5.567,2,2010,,,,,,,,,
7/02/2010,0,4.957,2,2010,,,,,,,,,
8/02/2010,0,5.352,2,2010,,,,,,,,,
9/02/2010,0,5.049,2,2010,,,,,,,,,
10/02/2010,2.7,2.982,2,2010,,,,,,,,,
11/02/2010,6.1,1.896,2,2010,,,,,,,,,
12/02/2010,0,3.619,2,2010,,,,,,,,,
13/02/2010,0,3.175,2,2010,,,,,,,,,
14/02/2010,0,3.855,2,2010,,,,,,,,,
15/02/2010,0,2.717,2,2010,,,,,,,,,
16/02/2010,12.4,1.377,2,2010,,,,,,,,,
17/02/2010,1.8,1.451,2,2010,,,,,,,,,
18/02/2010,0,3.616,2,2010,,,,,,,,,
19/02/2010,0,3.956,2,2010,,,,,,,,,
20/02/2010,0,3.919,2,2010,,,,,,,,,
21/02/2010,0,4.934,2,2010,,,,,,,,,
22/02/2010,0,5.051,2,2010,,,,,,,,,
23/02/2010,0,3.625,2,2010,,,,,,,,,
24/02/2010,10.9,4.846,2,2010,,,,,,,,,
25/02/2010,0,3.926,2,2010,,,,,,,,,
26/02/2010,0,3.219,2,2010,,,,,,,,,
27/02/2010,0,4.481,2,2010,,,,,,,,,
28/02/2010,0,4.129,2,2010,,,,,,,,,
1/03/2010,0,3.946,3,2010,,,,,,,,,
2/03/2010,0,1.736,3,2010,,,,,,,,,
3/03/2010,0,3.873,3,2010,,,,,,,,,
4/03/2010,0,4.594,3,2010,,,,,,,,,
5/03/2010,0,4.311,3,2010,,,,,,,,,
6/03/2010,0,4.681,3,2010,,,,,,,,,
7/03/2010,0,3.758,3,2010,,,,,,,,,
8/03/2010,0,4.39,3,2010,,,,,,,,,
9/03/2010,0,4.413,3,2010,,,,,,,,,
10/03/2010,0,4.302,3,2010,,,,,,,,,
11/03/2010,3.3,3.198,3,2010,,,,,,,,,
12/03/2010,1.2,3.379,3,2010,,,,,,,,,
13/03/2010,0,2.927,3,2010,,,,,,,,,
14/03/2010,0,3.259,3,2010,,,,,,,,,
15/03/2010,0,4.149,3,2010,,,,,,,,,
16/03/2010,0,3.202,3,2010,,,,,,,,,
17/03/2010,0,2.76,3,2010,,,,,,,,,
18/03/2010,0,2.944,3,2010,,,,,,,,,
19/03/2010,0,2.479,3,2010,,,,,,,,,
20/03/2010,0,2.393,3,2010,,,,,,,,,
21/03/2010,0,3.446,3,2010,,,,,,,,,
22/03/2010,20.9,1.445,3,2010,,,,,,,,,
23/03/2010,0,3.423,3,2010,,,,,,,,,
24/03/2010,3.1,2.021,3,2010,,,,,,,,,
25/03/2010,1.2,2.545,3,2010,,,,,,,,,
26/03/2010,0,3.473,3,2010,,,,,,,,,
27/03/2010,1.4,3.618,3,2010,,,,,,,,,
28/03/2010,0,0.818,3,2010,,,,,,,,,
29/03/2010,0,3.252,3,2010,,,,,,,,,
30/03/2010,0,2.686,3,2010,,,,,,,,,
31/03/2010,0,2.8,3,2010,,,,,,,,,
1/04/2010,0,1.997,4,2010,,,,,,,,,
2/04/2010,0,1.835,4,2010,,,,,,,,,
3/04/2010,0,1.674,4,2010,,,,,,,,,
4/04/2010,0,1.588,4,2010,,,,,,,,,
5/04/2010,6.8,2.91,4,2010,,,,,,,,,
6/04/2010,3,0.313,4,2010,,,,,,,,,
7/04/2010,0,2.678,4,2010,,,,,,,,,
8/04/2010,0,2.841,4,2010,,,,,,,,,
9/04/2010,0,2.876,4,2010,,,,,,,,,
10/04/2010,0,2.882,4,2010,,,,,,,,,
11/04/2010,0,2.81,4,2010,,,,,,,,,
12/04/2010,0,1.853,4,2010,,,,,,,,,
13/04/2010,4.6,1.507,4,2010,,,,,,,,,
14/04/2010,1.9,2.268,4,2010,,,,,,,,,
15/04/2010,1.4,1.813,4,2010,,,,,,,,,
16/04/2010,0,2.116,4,2010,,,,,,,,,
17/04/2010,0,1.212,4,2010,,,,,,,,,
18/04/2010,0,2.571,4,2010,,,,,,,,,
19/04/2010,0,1.356,4,2010,,,,,,,,,
20/04/2010,0,2.4,4,2010,,,,,,,,,
21/04/2010,0,0.525,4,2010,,,,,,,,,
